file_path,label
Dataset/traffic-images/sparse_traffic/frame17005_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame30203_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_322 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_104.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame27908_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1675_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_642.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_239 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_258.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame15700_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame9707_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1185_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_652.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_435.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame18928_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame12073_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_313.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_300.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1345_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0389_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame27442_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3779_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0959_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_345.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame19852_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame28467_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame73204_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2477_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_374.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2579_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame12222_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0765_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_420 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_345 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0825_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8369_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame16210_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1997_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_226 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_570 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_228 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame35387_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame13506_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame9257_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_059 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame29187_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame27043_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_645.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_339 (4).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_727.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_632 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame7379_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1252_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1365_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_699 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_505 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_695.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_519 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_230 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame24235_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_445.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1796_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame19852_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6809_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_323.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0394_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_300.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_381 (4).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1308_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_059.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2789_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_653.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_028.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_260 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_060.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5099_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_347.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8489_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame42567_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_018.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_013.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3149_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2759_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_342.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_068 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_295 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2680_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4689_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_227 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame27908_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame16388_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1127_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_456.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5339_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_324 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame14746_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_245.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_301 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_745.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_089.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_289 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4023_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_483.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_230 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame10982_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5152_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_063 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_260 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_036 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2455_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2039_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_252.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5924_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0524_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0791_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_535.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_594.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame42567_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame57499_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_638.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_329 (4).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame28749_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_538 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_510 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_007.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2909_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0945_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2693_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0006_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5057_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_316 (4).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame7132_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_364.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame33554_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_562.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3377_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_044.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame23541_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0318_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_073.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_036 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8060_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame17296_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_609.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame22271_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame42315_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame43362_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_569 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_259 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0374_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_277.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame7477_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_219 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2343_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame32653_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_510.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame25188_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3617_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame24235_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3680_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame24520_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame26825_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_329 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_759.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame28011_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1769_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8609_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_353.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame29135_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_510 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_351 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4492_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6137_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0985_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_635.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_268.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4397_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame16480_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_303.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1169_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3047_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1562_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame19794_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1229_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0009_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_486 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame42771_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0209_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_340 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_040 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame14478_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0014_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_039.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2909_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_509 (4).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_227 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1394_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame32044_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6422_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame7909_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_419 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_634.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_441 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame25625_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_588 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_269.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_645.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame16388_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4067_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame68492_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2249_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_460.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_587.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2525_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_429.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0009_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3813_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_493.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8354_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0091_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_083 (4).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1675_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2305_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame15019_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_270.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_751.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_359 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame14153_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_584.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_409 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3479_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6532_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6876_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_359.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_505 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame17732_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame11203_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_319 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_239 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_416 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_677.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_475.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame25320_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame14337_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1975_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_259 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_622.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame16930_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame12063_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_301 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0450_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4559_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_673.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1011_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_461.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_226 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_331.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_216 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame7559_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_266 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame43886_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame9906_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4612_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1985_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame49271_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame14917_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_225.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_508.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_281 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_251.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2035_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8489_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame17005_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_025 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame32794_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_063 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_046.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_474 (3).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_303.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame5027_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame8924_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame25952_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame22271_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_289.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_104.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_416 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame3149_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_381 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_458.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_274.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_024.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_298.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_463.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_293 (3).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_030.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame15929_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_071 (2).jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame4384_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0963_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame11329_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame6749_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame21354_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0393_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_388 (2).jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame1967_leftImg8bit.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_346.jpg,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame0053_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/frame2410_leftImg8bit.jpg:Zone.Identifier,sparse_traffic
Dataset/traffic-images/sparse_traffic/images_331.jpg,sparse_traffic
